512
0.600000   0.441406   0.000000   1.000000   0.000000   0.000000
0.600000   0.442969   0.000000   1.000000   0.000000   0.000000
0.600000   0.444531   0.000000   1.000000   0.000000   0.000000
0.600000   0.446094   0.000000   1.000000   0.000000   0.000000
0.600000   0.447656   0.000000   1.000000   0.000000   0.000000
0.600000   0.449219   0.000000   1.000000   0.000000   0.000000
0.600000   0.450781   0.000000   1.000000   0.000000   0.000000
0.600000   0.452344   0.000000   1.000000   0.000000   0.000000
0.600000   0.453906   0.000000   1.000000   0.000000   0.000000
0.600000   0.455469   0.000000   1.000000   0.000000   0.000000
0.600000   0.457031   0.000000   1.000000   0.000000   0.000000
0.600000   0.458594   0.000000   1.000000   0.000000   0.000000
0.600000   0.460156   0.000000   1.000000   0.000000   0.000000
0.600000   0.461719   0.000000   1.000000   0.000000   0.000000
0.600000   0.463281   0.000000   1.000000   0.000000   0.000000
0.600000   0.464844   0.000000   1.000000   0.000000   0.000000
0.600000   0.466406   0.000000   1.000000   0.000000   0.000000
0.600000   0.467969   0.000000   1.000000   0.000000   0.000000
0.600000   0.469531   0.000000   1.000000   0.000000   0.000000
0.600000   0.471094   0.000000   1.000000   0.000000   0.000000
0.600000   0.472656   0.000000   1.000000   0.000000   0.000000
0.600000   0.474219   0.000000   1.000000   0.000000   0.000000
0.600000   0.475781   0.000000   1.000000   0.000000   0.000000
0.600000   0.477344   0.000000   1.000000   0.000000   0.000000
0.600000   0.478906   0.000000   1.000000   0.000000   0.000000
0.600000   0.480469   0.000000   1.000000   0.000000   0.000000
0.600000   0.482031   0.000000   1.000000   0.000000   0.000000
0.600000   0.483594   0.000000   1.000000   0.000000   0.000000
0.600000   0.485156   0.000000   1.000000   0.000000   0.000000
0.600000   0.486719   0.000000   1.000000   0.000000   0.000000
0.600000   0.488281   0.000000   1.000000   0.000000   0.000000
0.600000   0.489844   0.000000   1.000000   0.000000   0.000000
0.600000   0.491406   0.000000   1.000000   0.000000   0.000000
0.600000   0.492969   0.000000   1.000000   0.000000   0.000000
0.600000   0.494531   0.000000   1.000000   0.000000   0.000000
0.600000   0.496094   0.000000   1.000000   0.000000   0.000000
0.600000   0.497656   0.000000   1.000000   0.000000   0.000000
0.600000   0.499219   0.000000   1.000000   0.000000   0.000000
0.600000   0.500781   0.000000   1.000000   0.000000   0.000000
0.600000   0.502344   0.000000   1.000000   0.000000   0.000000
0.600000   0.503906   0.000000   1.000000   0.000000   0.000000
0.600000   0.505469   0.000000   1.000000   0.000000   0.000000
0.600000   0.507031   0.000000   1.000000   0.000000   0.000000
0.600000   0.508594   0.000000   1.000000   0.000000   0.000000
0.600000   0.510156   0.000000   1.000000   0.000000   0.000000
0.600000   0.511719   0.000000   1.000000   0.000000   0.000000
0.600000   0.513281   0.000000   1.000000   0.000000   0.000000
0.600000   0.514844   0.000000   1.000000   0.000000   0.000000
0.600000   0.516406   0.000000   1.000000   0.000000   0.000000
0.600000   0.517969   0.000000   1.000000   0.000000   0.000000
0.600000   0.519531   0.000000   1.000000   0.000000   0.000000
0.600000   0.521094   0.000000   1.000000   0.000000   0.000000
0.600000   0.522656   0.000000   1.000000   0.000000   0.000000
0.600000   0.524219   0.000000   1.000000   0.000000   0.000000
0.600000   0.525781   0.000000   1.000000   0.000000   0.000000
0.600000   0.527344   0.000000   1.000000   0.000000   0.000000
0.600000   0.528906   0.000000   1.000000   0.000000   0.000000
0.600000   0.530469   0.000000   1.000000   0.000000   0.000000
0.600000   0.532031   0.000000   1.000000   0.000000   0.000000
0.600000   0.533594   0.000000   1.000000   0.000000   0.000000
0.600000   0.535156   0.000000   1.000000   0.000000   0.000000
0.600000   0.536719   0.000000   1.000000   0.000000   0.000000
0.600000   0.538281   0.000000   1.000000   0.000000   0.000000
0.600000   0.539844   0.000000   1.000000   0.000000   0.000000
0.600000   0.541406   0.000000   1.000000   0.000000   0.000000
0.600000   0.542969   0.000000   1.000000   0.000000   0.000000
0.600000   0.544531   0.000000   1.000000   0.000000   0.000000
0.600000   0.546094   0.000000   1.000000   0.000000   0.000000
0.600000   0.547656   0.000000   1.000000   0.000000   0.000000
0.600000   0.549219   0.000000   1.000000   0.000000   0.000000
0.600000   0.550781   0.000000   1.000000   0.000000   0.000000
0.600000   0.552344   0.000000   1.000000   0.000000   0.000000
0.600000   0.553906   0.000000   1.000000   0.000000   0.000000
0.600000   0.555469   0.000000   1.000000   0.000000   0.000000
0.600000   0.557031   0.000000   1.000000   0.000000   0.000000
0.600000   0.558594   0.000000   1.000000   0.000000   0.000000
0.600000   0.560156   0.000000   1.000000   0.000000   0.000000
0.600000   0.561719   0.000000   1.000000   0.000000   0.000000
0.600000   0.563281   0.000000   1.000000   0.000000   0.000000
0.600000   0.564844   0.000000   1.000000   0.000000   0.000000
0.600000   0.566406   0.000000   1.000000   0.000000   0.000000
0.600000   0.567969   0.000000   1.000000   0.000000   0.000000
0.600000   0.569531   0.000000   1.000000   0.000000   0.000000
0.600000   0.571094   0.000000   1.000000   0.000000   0.000000
0.600000   0.572656   0.000000   1.000000   0.000000   0.000000
0.600000   0.574219   0.000000   1.000000   0.000000   0.000000
0.600000   0.575781   0.000000   1.000000   0.000000   0.000000
0.600000   0.577344   0.000000   1.000000   0.000000   0.000000
0.600000   0.578906   0.000000   1.000000   0.000000   0.000000
0.600000   0.580469   0.000000   1.000000   0.000000   0.000000
0.600000   0.582031   0.000000   1.000000   0.000000   0.000000
0.600000   0.583594   0.000000   1.000000   0.000000   0.000000
0.600000   0.585156   0.000000   1.000000   0.000000   0.000000
0.600000   0.586719   0.000000   1.000000   0.000000   0.000000
0.600000   0.588281   0.000000   1.000000   0.000000   0.000000
0.600000   0.589844   0.000000   1.000000   0.000000   0.000000
0.600000   0.591406   0.000000   1.000000   0.000000   0.000000
0.600000   0.592969   0.000000   1.000000   0.000000   0.000000
0.600000   0.594531   0.000000   1.000000   0.000000   0.000000
0.600000   0.596094   0.000000   1.000000   0.000000   0.000000
0.600000   0.597656   0.000000   1.000000   0.000000   0.000000
0.600000   0.599219   0.000000   1.000000   0.000000   0.000000
0.599219   0.600000   0.000000   0.000000   1.000000   -0.000000
0.597656   0.600000   0.000000   0.000000   1.000000   -0.000000
0.596094   0.600000   0.000000   0.000000   1.000000   -0.000000
0.594531   0.600000   0.000000   0.000000   1.000000   -0.000000
0.592969   0.600000   0.000000   0.000000   1.000000   -0.000000
0.591406   0.600000   0.000000   0.000000   1.000000   -0.000000
0.589844   0.600000   0.000000   0.000000   1.000000   -0.000000
0.588281   0.600000   0.000000   0.000000   1.000000   -0.000000
0.586719   0.600000   0.000000   0.000000   1.000000   -0.000000
0.585156   0.600000   0.000000   0.000000   1.000000   -0.000000
0.583594   0.600000   0.000000   0.000000   1.000000   -0.000000
0.582031   0.600000   0.000000   0.000000   1.000000   -0.000000
0.580469   0.600000   0.000000   0.000000   1.000000   -0.000000
0.578906   0.600000   0.000000   0.000000   1.000000   -0.000000
0.577344   0.600000   0.000000   0.000000   1.000000   -0.000000
0.575781   0.600000   0.000000   0.000000   1.000000   -0.000000
0.574219   0.600000   0.000000   0.000000   1.000000   -0.000000
0.572656   0.600000   0.000000   0.000000   1.000000   -0.000000
0.571094   0.600000   0.000000   0.000000   1.000000   -0.000000
0.569531   0.600000   0.000000   0.000000   1.000000   -0.000000
0.567969   0.600000   0.000000   0.000000   1.000000   -0.000000
0.566406   0.600000   0.000000   0.000000   1.000000   -0.000000
0.564844   0.600000   0.000000   0.000000   1.000000   -0.000000
0.563281   0.600000   0.000000   0.000000   1.000000   -0.000000
0.561719   0.600000   0.000000   0.000000   1.000000   -0.000000
0.560156   0.600000   0.000000   0.000000   1.000000   -0.000000
0.558594   0.600000   0.000000   0.000000   1.000000   -0.000000
0.557031   0.600000   0.000000   0.000000   1.000000   -0.000000
0.555469   0.600000   0.000000   0.000000   1.000000   -0.000000
0.553906   0.600000   0.000000   0.000000   1.000000   -0.000000
0.552344   0.600000   0.000000   0.000000   1.000000   -0.000000
0.550781   0.600000   0.000000   0.000000   1.000000   -0.000000
0.549219   0.600000   0.000000   0.000000   1.000000   -0.000000
0.547656   0.600000   0.000000   0.000000   1.000000   -0.000000
0.546094   0.600000   0.000000   0.000000   1.000000   -0.000000
0.544531   0.600000   0.000000   0.000000   1.000000   -0.000000
0.542969   0.600000   0.000000   0.000000   1.000000   -0.000000
0.541406   0.600000   0.000000   0.000000   1.000000   -0.000000
0.539844   0.600000   0.000000   0.000000   1.000000   -0.000000
0.538281   0.600000   0.000000   0.000000   1.000000   -0.000000
0.536719   0.600000   0.000000   0.000000   1.000000   -0.000000
0.535156   0.600000   0.000000   0.000000   1.000000   -0.000000
0.533594   0.600000   0.000000   0.000000   1.000000   -0.000000
0.532031   0.600000   0.000000   0.000000   1.000000   -0.000000
0.530469   0.600000   0.000000   0.000000   1.000000   -0.000000
0.528906   0.600000   0.000000   0.000000   1.000000   -0.000000
0.527344   0.600000   0.000000   0.000000   1.000000   -0.000000
0.525781   0.600000   0.000000   0.000000   1.000000   -0.000000
0.524219   0.600000   0.000000   0.000000   1.000000   -0.000000
0.522656   0.600000   0.000000   0.000000   1.000000   -0.000000
0.521094   0.600000   0.000000   0.000000   1.000000   -0.000000
0.519531   0.600000   0.000000   0.000000   1.000000   -0.000000
0.517969   0.600000   0.000000   0.000000   1.000000   -0.000000
0.516406   0.600000   0.000000   0.000000   1.000000   -0.000000
0.514844   0.600000   0.000000   0.000000   1.000000   -0.000000
0.513281   0.600000   0.000000   0.000000   1.000000   -0.000000
0.511719   0.600000   0.000000   0.000000   1.000000   -0.000000
0.510156   0.600000   0.000000   0.000000   1.000000   -0.000000
0.508594   0.600000   0.000000   0.000000   1.000000   -0.000000
0.507031   0.600000   0.000000   0.000000   1.000000   -0.000000
0.505469   0.600000   0.000000   0.000000   1.000000   -0.000000
0.503906   0.600000   0.000000   0.000000   1.000000   -0.000000
0.502344   0.600000   0.000000   0.000000   1.000000   -0.000000
0.500781   0.600000   0.000000   0.000000   1.000000   -0.000000
0.499219   0.600000   0.000000   0.000000   1.000000   -0.000000
0.497656   0.600000   0.000000   0.000000   1.000000   -0.000000
0.496094   0.600000   0.000000   0.000000   1.000000   -0.000000
0.494531   0.600000   0.000000   0.000000   1.000000   -0.000000
0.492969   0.600000   0.000000   0.000000   1.000000   -0.000000
0.491406   0.600000   0.000000   0.000000   1.000000   -0.000000
0.489844   0.600000   0.000000   0.000000   1.000000   -0.000000
0.488281   0.600000   0.000000   0.000000   1.000000   -0.000000
0.486719   0.600000   0.000000   0.000000   1.000000   -0.000000
0.485156   0.600000   0.000000   0.000000   1.000000   -0.000000
0.483594   0.600000   0.000000   0.000000   1.000000   -0.000000
0.482031   0.600000   0.000000   0.000000   1.000000   -0.000000
0.480469   0.600000   0.000000   0.000000   1.000000   -0.000000
0.478906   0.600000   0.000000   0.000000   1.000000   -0.000000
0.477344   0.600000   0.000000   0.000000   1.000000   -0.000000
0.475781   0.600000   0.000000   0.000000   1.000000   -0.000000
0.474219   0.600000   0.000000   0.000000   1.000000   -0.000000
0.472656   0.600000   0.000000   0.000000   1.000000   -0.000000
0.471094   0.600000   0.000000   0.000000   1.000000   -0.000000
0.469531   0.600000   0.000000   0.000000   1.000000   -0.000000
0.467969   0.600000   0.000000   0.000000   1.000000   -0.000000
0.466406   0.600000   0.000000   0.000000   1.000000   -0.000000
0.464844   0.600000   0.000000   0.000000   1.000000   -0.000000
0.463281   0.600000   0.000000   0.000000   1.000000   -0.000000
0.461719   0.600000   0.000000   0.000000   1.000000   -0.000000
0.460156   0.600000   0.000000   0.000000   1.000000   -0.000000
0.458594   0.600000   0.000000   0.000000   1.000000   -0.000000
0.457031   0.600000   0.000000   0.000000   1.000000   -0.000000
0.455469   0.600000   0.000000   0.000000   1.000000   -0.000000
0.453906   0.600000   0.000000   0.000000   1.000000   -0.000000
0.452344   0.600000   0.000000   0.000000   1.000000   -0.000000
0.450781   0.600000   0.000000   0.000000   1.000000   -0.000000
0.449219   0.600000   0.000000   0.000000   1.000000   -0.000000
0.447656   0.600000   0.000000   0.000000   1.000000   -0.000000
0.446094   0.600000   0.000000   0.000000   1.000000   -0.000000
0.444531   0.600000   0.000000   0.000000   1.000000   -0.000000
0.442969   0.600000   0.000000   0.000000   1.000000   -0.000000
0.441406   0.600000   0.000000   0.000000   1.000000   -0.000000
0.439844   0.600000   0.000000   0.000000   1.000000   -0.000000
0.438281   0.600000   0.000000   0.000000   1.000000   -0.000000
0.436719   0.600000   0.000000   0.000000   1.000000   -0.000000
0.435156   0.600000   0.000000   0.000000   1.000000   -0.000000
0.433594   0.600000   0.000000   0.000000   1.000000   -0.000000
0.432031   0.600000   0.000000   0.000000   1.000000   -0.000000
0.430469   0.600000   0.000000   0.000000   1.000000   -0.000000
0.428906   0.600000   0.000000   0.000000   1.000000   -0.000000
0.427344   0.600000   0.000000   0.000000   1.000000   -0.000000
0.425781   0.600000   0.000000   0.000000   1.000000   -0.000000
0.424219   0.600000   0.000000   0.000000   1.000000   -0.000000
0.422656   0.600000   0.000000   0.000000   1.000000   -0.000000
0.421094   0.600000   0.000000   0.000000   1.000000   -0.000000
0.419531   0.600000   0.000000   0.000000   1.000000   -0.000000
0.417969   0.600000   0.000000   0.000000   1.000000   -0.000000
0.416406   0.600000   0.000000   0.000000   1.000000   -0.000000
0.414844   0.600000   0.000000   0.000000   1.000000   -0.000000
0.413281   0.600000   0.000000   0.000000   1.000000   -0.000000
0.411719   0.600000   0.000000   0.000000   1.000000   -0.000000
0.410156   0.600000   0.000000   0.000000   1.000000   -0.000000
0.408594   0.600000   0.000000   0.000000   1.000000   -0.000000
0.407031   0.600000   0.000000   0.000000   1.000000   -0.000000
0.405469   0.600000   0.000000   0.000000   1.000000   -0.000000
0.403906   0.600000   0.000000   0.000000   1.000000   -0.000000
0.402344   0.600000   0.000000   0.000000   1.000000   -0.000000
0.400781   0.600000   0.000000   0.000000   1.000000   -0.000000
0.400000   0.599219   0.000000   -1.000000   0.000000   0.000000
0.400000   0.597656   0.000000   -1.000000   0.000000   0.000000
0.400000   0.596094   0.000000   -1.000000   0.000000   0.000000
0.400000   0.594531   0.000000   -1.000000   0.000000   0.000000
0.400000   0.592969   0.000000   -1.000000   0.000000   0.000000
0.400000   0.591406   0.000000   -1.000000   0.000000   0.000000
0.400000   0.589844   0.000000   -1.000000   0.000000   0.000000
0.400000   0.588281   0.000000   -1.000000   0.000000   0.000000
0.400000   0.586719   0.000000   -1.000000   0.000000   0.000000
0.400000   0.585156   0.000000   -1.000000   0.000000   0.000000
0.400000   0.583594   0.000000   -1.000000   0.000000   0.000000
0.400000   0.582031   0.000000   -1.000000   0.000000   0.000000
0.400000   0.580469   0.000000   -1.000000   0.000000   0.000000
0.400000   0.578906   0.000000   -1.000000   0.000000   0.000000
0.400000   0.577344   0.000000   -1.000000   0.000000   0.000000
0.400000   0.575781   0.000000   -1.000000   0.000000   0.000000
0.400000   0.574219   0.000000   -1.000000   0.000000   0.000000
0.400000   0.572656   0.000000   -1.000000   0.000000   0.000000
0.400000   0.571094   0.000000   -1.000000   0.000000   0.000000
0.400000   0.569531   0.000000   -1.000000   0.000000   0.000000
0.400000   0.567969   0.000000   -1.000000   0.000000   0.000000
0.400000   0.566406   0.000000   -1.000000   0.000000   0.000000
0.400000   0.564844   0.000000   -1.000000   0.000000   0.000000
0.400000   0.563281   0.000000   -1.000000   0.000000   0.000000
0.400000   0.561719   0.000000   -1.000000   0.000000   0.000000
0.400000   0.560156   0.000000   -1.000000   0.000000   0.000000
0.400000   0.558594   0.000000   -1.000000   0.000000   0.000000
0.400000   0.557031   0.000000   -1.000000   0.000000   0.000000
0.400000   0.555469   0.000000   -1.000000   0.000000   0.000000
0.400000   0.553906   0.000000   -1.000000   0.000000   0.000000
0.400000   0.552344   0.000000   -1.000000   0.000000   0.000000
0.400000   0.550781   0.000000   -1.000000   0.000000   0.000000
0.400000   0.549219   0.000000   -1.000000   0.000000   0.000000
0.400000   0.547656   0.000000   -1.000000   0.000000   0.000000
0.400000   0.546094   0.000000   -1.000000   0.000000   0.000000
0.400000   0.544531   0.000000   -1.000000   0.000000   0.000000
0.400000   0.542969   0.000000   -1.000000   0.000000   0.000000
0.400000   0.541406   0.000000   -1.000000   0.000000   0.000000
0.400000   0.539844   0.000000   -1.000000   0.000000   0.000000
0.400000   0.538281   0.000000   -1.000000   0.000000   0.000000
0.400000   0.536719   0.000000   -1.000000   0.000000   0.000000
0.400000   0.535156   0.000000   -1.000000   0.000000   0.000000
0.400000   0.533594   0.000000   -1.000000   0.000000   0.000000
0.400000   0.532031   0.000000   -1.000000   0.000000   0.000000
0.400000   0.530469   0.000000   -1.000000   0.000000   0.000000
0.400000   0.528906   0.000000   -1.000000   0.000000   0.000000
0.400000   0.527344   0.000000   -1.000000   0.000000   0.000000
0.400000   0.525781   0.000000   -1.000000   0.000000   0.000000
0.400000   0.524219   0.000000   -1.000000   0.000000   0.000000
0.400000   0.522656   0.000000   -1.000000   0.000000   0.000000
0.400000   0.521094   0.000000   -1.000000   0.000000   0.000000
0.400000   0.519531   0.000000   -1.000000   0.000000   0.000000
0.400000   0.517969   0.000000   -1.000000   0.000000   0.000000
0.400000   0.516406   0.000000   -1.000000   0.000000   0.000000
0.400000   0.514844   0.000000   -1.000000   0.000000   0.000000
0.400000   0.513281   0.000000   -1.000000   0.000000   0.000000
0.400000   0.511719   0.000000   -1.000000   0.000000   0.000000
0.400000   0.510156   0.000000   -1.000000   0.000000   0.000000
0.400000   0.508594   0.000000   -1.000000   0.000000   0.000000
0.400000   0.507031   0.000000   -1.000000   0.000000   0.000000
0.400000   0.505469   0.000000   -1.000000   0.000000   0.000000
0.400000   0.503906   0.000000   -1.000000   0.000000   0.000000
0.400000   0.502344   0.000000   -1.000000   0.000000   0.000000
0.400000   0.500781   0.000000   -1.000000   0.000000   0.000000
0.400000   0.499219   0.000000   -1.000000   0.000000   0.000000
0.400000   0.497656   0.000000   -1.000000   0.000000   0.000000
0.400000   0.496094   0.000000   -1.000000   0.000000   0.000000
0.400000   0.494531   0.000000   -1.000000   0.000000   0.000000
0.400000   0.492969   0.000000   -1.000000   0.000000   0.000000
0.400000   0.491406   0.000000   -1.000000   0.000000   0.000000
0.400000   0.489844   0.000000   -1.000000   0.000000   0.000000
